Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation
LT_201-205_B3,True,217.0,218.0,29,-48.648106,-71.864388,86.782074,48.802126,72.942529,87.76252,500.0,0.15402,1.078141,17.36,False
LT_201-205_B3,True,217.0,222.0,30,-7.003821,-19.205343,20.442572,7.02215,19.342809,20.578019,500.0,0.018329,0.137466,4.09,False
LT_201-205_B3,True,218.0,221.0,1,-21.301346,23.248064,31.53125,21.336045,-22.947341,31.333804,500.0,0.034699,0.300723,6.31,False
LT_201-205_B3,True,218.0,221.0,2,-21.301346,23.248064,31.53125,21.336045,-22.947341,31.333804,500.0,0.034699,0.300723,6.31,False
LT_201-205_B3,True,219.0,220.0,1,79.019089,-8.914332,79.520325,-78.673149,11.681847,79.535715,500.0,0.345939,2.767514,15.9,False
LT_201-205_B3,True,219.0,220.0,2,79.019089,-8.914332,79.520325,-78.673149,11.681847,79.535715,500.0,0.345939,2.767514,15.9,False
LT_201-205_B3,True,220.0,223.0,1,47.19194,-10.565235,48.360146,-47.115613,11.124965,48.411217,500.0,0.076327,0.55973,9.67,False
LT_201-205_B3,True,220.0,223.0,2,47.19194,-10.565235,48.360146,-47.115613,11.124965,48.411217,500.0,0.076327,0.55973,9.67,False
LT_201-205_B3,True,221.0,222.0,34,7.033907,-15.548554,17.065561,-7.02215,15.637388,17.141718,500.0,0.011757,0.088833,3.41,False
LT_201-205_B3,True,223.0,318.0,1,310.767426,-40.463703,313.390656,-296.755152,152.561893,333.674619,500.0,14.012274,112.09819,62.68,False
LT_201-205_B3,True,301.0,302.0,C1,14.847647,-37.052578,39.91674,-14.832836,37.121695,39.975408,175.0,0.014811,0.069117,22.81,False
LT_201-205_B3,True,301.0,303.0,C2,-39.275887,24.070335,46.064915,40.60471,-18.972487,44.818498,175.0,1.328823,5.097848,26.32,False
LT_201-205_B3,True,301.0,305.0,C3,-0.80884,7.091713,7.13769,0.824697,-7.030447,7.078652,175.0,0.015857,0.061266,4.08,False
LT_201-205_B3,True,302.0,304.0,C4,-7.017138,22.935375,23.984823,7.24621,-22.053797,23.213735,175.0,0.229072,0.881579,13.71,False
LT_201-205_B3,True,302.0,306.0,C5,3.664169,-0.094535,3.665388,-3.654082,0.133271,3.656511,175.0,0.010087,0.038735,2.09,False
LT_201-205_B3,True,303.0,309.0,C6,15.036384,-6.838227,16.518297,-14.945931,7.18545,16.583472,175.0,0.090453,0.347222,9.44,False
LT_201-205_B3,True,303.0,324.0,C7,-171.03241,7.249785,171.185989,171.701348,20.845639,172.962116,400.0,0.668939,28.095425,42.8,False
LT_201-205_B3,True,304.0,309.0,C8,-54.686554,15.529555,56.848801,55.688912,-11.668621,56.898257,175.0,1.002358,3.860934,32.49,False
LT_201-205_B3,True,305.0,310.0,C9,-46.341869,0.188469,46.342255,46.87871,1.86553,46.915815,175.0,0.536841,2.053999,26.48,False
LT_201-205_B3,True,306.0,310.0,10,-83.534203,-105.755974,134.767532,84.599814,110.398995,139.086544,175.0,1.065611,4.643021,77.01,False
LT_201-205_B3,True,307.0,308.0,11,-36.136467,21.972523,42.292267,36.479279,-20.665554,41.92616,175.0,0.342812,1.306969,24.17,False
LT_201-205_B3,True,308.0,309.0,1,-78.922226,11.635112,79.775269,82.225462,1.040094,82.23204,175.0,3.303236,12.675206,45.59,False
LT_201-205_B3,True,308.0,310.0,2,-67.183411,-11.976137,68.242493,69.561451,21.101174,72.691506,175.0,2.37804,9.125037,39.0,False
LT_201-205_B3,True,309.0,311.0,14,-99.870255,-8.457587,100.227722,100.098509,18.044273,101.711884,400.0,0.228254,9.586686,25.06,False
LT_201-205_B3,True,309.0,312.0,15,-135.288452,-2.043744,135.303894,135.704424,19.514562,137.10036,400.0,0.415972,17.470818,33.83,False
LT_201-205_B3,True,310.0,311.0,16,-144.851257,34.352936,148.86911,145.3219,-14.585947,146.052061,400.0,0.470643,19.766989,37.22,False
LT_201-205_B3,True,310.0,312.0,17,-181.200989,42.409145,186.097641,181.936457,-11.519487,182.300776,400.0,0.735468,30.889658,46.52,False
LT_201-205_B3,True,311.0,313.0,18,-144.535477,-26.301311,146.909027,145.949601,37.614305,150.718685,500.0,1.414124,11.312994,29.38,False
LT_201-205_B3,True,311.0,314.0,19,-100.884079,22.842779,103.437851,101.485174,-17.793581,103.033257,500.0,0.601095,5.049199,20.69,False
LT_201-205_B3,True,312.0,313.0,20,-80.878036,-40.717964,90.549484,81.399314,44.88818,92.955887,500.0,0.521277,4.170216,18.11,False
LT_201-205_B3,True,312.0,323.0,21,-236.764526,32.72327,239.015167,244.440996,29.328186,246.194116,500.0,7.676469,62.051456,47.8,False
LT_201-205_B3,True,313.0,323.0,22,-227.240494,51.431908,232.988159,233.636056,-0.848824,233.637598,500.0,6.395563,50.583084,46.6,False
LT_201-205_B3,True,314.0,316.0,23,-225.851059,0.722206,225.852203,228.698057,32.872375,231.048468,500.0,2.846998,33.594582,45.17,False
LT_201-205_B3,True,315.0,316.0,24,-35.948044,34.225407,49.635071,36.002752,-33.760384,49.355463,500.0,0.054709,0.465022,9.93,False
LT_201-205_B3,True,315.0,321.0,1,-137.650314,-59.749317,150.058609,139.045747,71.145352,156.190208,500.0,1.395433,11.396035,30.01,False
LT_201-205_B3,True,315.0,321.0,2,-137.650314,-59.749317,150.058609,139.045747,71.145352,156.190208,500.0,1.395433,11.396035,30.01,False
LT_201-205_B3,True,315.0,324.0,26,174.022629,28.113205,176.278824,-171.695542,-10.826273,172.036529,500.0,2.327087,17.286932,35.26,False
LT_201-205_B3,True,316.0,317.0,27,-186.797043,-78.209946,202.509094,188.102245,89.521696,208.318479,500.0,1.305202,11.31175,40.5,False
LT_201-205_B3,True,316.0,319.0,28,-80.00975,27.159046,84.493629,80.243335,-25.368229,84.157827,500.0,0.233585,1.790817,16.9,False
LT_201-205_B3,True,317.0,318.0,29,-164.072632,-43.418095,169.720245,164.653726,47.485752,171.364366,500.0,0.581094,4.067657,33.94,False
LT_201-205_B3,True,317.0,322.0,30,-24.030338,-40.822308,47.370014,24.239176,42.388588,48.829602,500.0,0.208837,1.56628,9.47,False
LT_201-205_B3,True,318.0,321.0,1,44.306438,-34.913731,56.409477,-44.217074,35.688223,56.822521,500.0,0.089364,0.774492,11.28,False
LT_201-205_B3,True,318.0,321.0,2,44.306438,-34.913731,56.409477,-44.217074,35.688223,56.822521,500.0,0.089364,0.774492,11.28,False
LT_201-205_B3,True,319.0,320.0,1,-98.139191,3.100743,98.188164,98.662288,1.084036,98.668243,500.0,0.523097,4.184779,19.64,False
LT_201-205_B3,True,319.0,320.0,2,-98.139191,3.100743,98.188164,98.662288,1.084036,98.668243,500.0,0.523097,4.184779,19.64,False
LT_201-205_B3,True,320.0,323.0,1,-139.69162,-1.714376,139.702148,140.320311,6.324781,140.46278,500.0,0.628692,4.610405,27.94,False
LT_201-205_B3,True,320.0,323.0,2,-139.69162,-1.714376,139.702148,140.320311,6.324781,140.46278,500.0,0.628692,4.610405,27.94,False
LT_201-205_B3,True,321.0,322.0,34,-19.669416,-32.293041,37.811722,19.758902,32.969151,38.43669,500.0,0.089485,0.67611,7.56,False
LT_201-205_B3,True,323.0,325.0,35,-418.718201,160.866455,448.556519,418.718201,-141.610443,442.016345,722.0,0.0,19.256012,62.13,False
LT_202-204_B4,True,101.0,102.0,A1,-5.635436,-30.55101,31.066418,5.63925,30.56881,31.084615,175.0,0.003814,0.0178,17.75,False
LT_202-204_B4,True,101.0,103.0,A2,15.037621,3.275306,15.39018,-14.882209,-2.679092,15.121431,175.0,0.155411,0.596214,8.79,False
LT_202-204_B4,True,101.0,105.0,A3,2.35586,-5.274809,5.776996,-2.350313,5.296242,5.794321,175.0,0.005548,0.021434,3.3,False
LT_202-204_B4,True,102.0,104.0,A4,5.70058,9.597699,11.162994,-5.644555,-9.382087,10.94918,175.0,0.056025,0.215613,6.38,False
LT_202-204_B4,True,102.0,106.0,A5,5.331747,-9.22037,10.650951,-5.291382,9.375371,10.765515,175.0,0.040365,0.155001,6.09,False
LT_202-204_B4,True,103.0,109.0,A6,-44.401592,6.39483,44.85973,45.1146,-3.657801,45.26264,175.0,0.713008,2.737029,25.63,False
LT_202-204_B4,True,103.0,124.0,A7,-21.119461,-15.091686,25.957478,21.134711,15.732174,26.347245,400.0,0.01525,0.640488,6.49,False
LT_202-204_B4,True,104.0,109.0,A8,-27.410122,5.778584,28.012619,27.651721,-4.847983,28.073485,175.0,0.241599,0.930602,16.01,False
LT_202-204_B4,True,105.0,110.0,A9,-29.364309,-9.418009,30.837664,29.594615,10.299179,31.335512,175.0,0.230306,0.88117,17.62,False
LT_202-204_B4,True,106.0,110.0,10,-55.457748,-111.796463,124.795876,55.915329,113.790207,126.786179,175.0,0.457581,1.993744,71.31,False
LT_202-204_B4,True,107.0,108.0,11,77.940453,0.30434,77.941048,-76.893293,3.687957,76.981683,175.0,1.04716,3.992297,44.54,False
LT_202-204_B4,True,107.0,203.0,B1,148.464172,-0.316439,148.464508,-138.491008,38.546908,143.755429,175.0,9.973165,38.230469,84.84,False
LT_202-204_B4,True,108.0,109.0,1,0.324898,0.490046,0.587966,-0.321816,-0.47822,0.57642,175.0,0.003082,0.011826,0.34,False
LT_202-204_B4,True,108.0,110.0,2,0.185291,-18.253874,18.254814,-0.060254,18.733664,18.733761,175.0,0.125036,0.47979,10.43,False
LT_202-204_B4,True,109.0,111.0,14,-61.154396,1.276568,61.167717,61.237902,2.230692,61.278517,400.0,0.083506,3.507259,15.29,False
LT_202-204_B4,True,109.0,112.0,15,-89.459961,1.033588,89.465935,89.638605,6.469478,89.871763,400.0,0.178644,7.503066,22.37,False
LT_202-204_B4,True,110.0,111.0,16,-71.635773,40.106094,82.098618,71.776355,-34.201659,79.508481,400.0,0.140582,5.904435,20.52,False
LT_202-204_B4,True,110.0,112.0,17,-100.917458,40.101486,108.593109,101.163416,-29.771229,105.453131,400.0,0.245959,10.330257,27.15,False
LT_202-204_B4,True,111.0,113.0,18,-244.738815,39.572697,247.917511,248.864418,-6.567879,248.95107,500.0,4.125602,33.004818,49.58,False
LT_202-204_B4,True,111.0,114.0,19,111.724564,-7.601732,111.98288,-111.029857,13.437268,111.840017,500.0,0.694707,5.835536,22.4,False
LT_202-204_B4,True,112.0,113.0,20,-197.093079,32.781544,199.80069,199.762959,-11.422504,200.089263,500.0,2.66988,21.359039,39.96,False
LT_202-204_B4,True,112.0,123.0,21,6.291059,-9.479796,11.377343,-6.285794,9.522349,11.409923,500.0,0.005264,0.042553,2.28,False
LT_202-204_B4,True,113.0,123.0,22,117.183685,-16.765419,118.376923,-115.501062,30.073443,119.352031,500.0,1.682624,13.308024,23.68,False
LT_202-204_B4,True,113.0,215.0,B2,318.926056,-19.380543,319.514374,-307.639195,104.032001,324.753032,500.0,11.28686,84.651459,63.9,False
LT_202-204_B4,True,114.0,116.0,23,24.373014,-22.968372,33.490147,-24.318932,23.606544,33.892173,500.0,0.054082,0.638172,6.7,False
LT_202-204_B4,True,115.0,116.0,24,-99.206261,41.391823,107.494949,99.459211,-39.241741,106.92076,500.0,0.252951,2.150082,21.5,False
LT_202-204_B4,True,115.0,121.0,1,-0.785374,-8.17603,8.213665,0.78617,8.182531,8.220212,500.0,0.000796,0.006501,1.64,False
LT_202-204_B4,True,115.0,121.0,2,-0.785374,-8.17603,8.213665,0.78617,8.182531,8.220212,500.0,0.000796,0.006501,1.64,False
LT_202-204_B4,True,115.0,124.0,26,21.177979,6.052014,22.025751,-21.134715,-5.730629,21.897861,500.0,0.043263,0.321385,4.41,False
LT_202-204_B4,True,116.0,117.0,27,28.752834,-18.830238,34.370094,-28.716979,19.140984,34.511479,500.0,0.035855,0.310746,6.87,False
LT_202-204_B4,True,116.0,119.0,28,-86.56163,35.717762,93.641205,86.854718,-33.470757,93.080791,500.0,0.293088,2.247005,18.73,False
LT_202-204_B4,True,117.0,118.0,29,23.463461,5.37864,24.072054,-23.450517,-5.288034,24.039344,500.0,0.012944,0.090606,4.81,False
LT_202-204_B4,True,117.0,122.0,30,5.253517,-19.471371,20.167641,-5.236205,19.601213,20.288553,500.0,0.017312,0.129842,4.03,False
LT_202-204_B4,True,118.0,121.0,1,22.352266,-23.663244,32.551083,-22.321353,23.931156,32.725266,500.0,0.030913,0.267912,6.51,False
LT_202-204_B4,True,118.0,121.0,2,22.352266,-23.663244,32.551083,-22.321353,23.931156,32.725266,500.0,0.030913,0.267912,6.51,False
LT_202-204_B4,True,119.0,120.0,1,-83.852318,10.697827,84.531975,84.253327,-7.489752,84.585575,500.0,0.401009,3.208076,16.91,False
LT_202-204_B4,True,119.0,120.0,2,-83.852318,10.697827,84.531975,84.253327,-7.489752,84.585575,500.0,0.401009,3.208076,16.91,False
LT_202-204_B4,True,120.0,123.0,1,-112.841156,9.16753,113.212944,113.269407,-6.027024,113.429641,500.0,0.428251,3.140507,22.64,False
LT_202-204_B4,True,120.0,123.0,2,-112.841156,9.16753,113.212944,113.269407,-6.027024,113.429641,500.0,0.428251,3.140507,22.64,False
LT_202-204_B4,True,121.0,122.0,34,-5.228026,-14.158461,15.092854,5.236231,14.220448,15.153853,500.0,0.008204,0.061988,3.02,False
LT_202-204_B4,True,121.0,325.0,1,444.298309,49.922184,447.094208,-418.322161,160.051678,447.895043,500.0,25.976149,209.973862,89.42,False
LT_202-204_B4,True,123.0,217.0,B3,163.248062,-49.769424,170.666122,-160.095506,73.098339,175.994143,500.0,3.152556,23.328915,34.13,False
LT_202-204_B4,True,201.0,202.0,B1,9.175015,-29.896957,31.273136,-9.169702,29.921752,31.295282,175.0,0.005313,0.024795,17.87,False
LT_202-204_B4,True,201.0,203.0,B2,-54.320484,28.364372,61.280113,56.672104,-19.342704,59.882114,175.0,2.35162,9.021668,35.02,False
LT_202-204_B4,True,201.0,205.0,B3,26.323975,-9.345724,27.933746,-26.140713,10.05378,28.007416,175.0,0.183262,0.708056,15.96,False
LT_202-204_B4,True,202.0,206.0,B5,21.456038,-11.471337,24.330088,-21.159779,12.608972,24.631736,175.0,0.296259,1.137634,13.9,False
LT_202-204_B4,True,203.0,209.0,B6,87.035164,-18.473587,88.974113,-84.211894,29.311302,89.167233,175.0,2.82327,10.837715,50.84,False
LT_202-204_B4,True,203.0,224.0,B7,-93.757103,-9.919722,94.280411,93.962901,18.563245,95.779021,400.0,0.205798,8.643523,23.57,False
LT_202-204_B4,True,204.0,209.0,B8,-36.400127,-7.378404,37.140411,36.843798,9.087359,37.947932,175.0,0.443671,1.708955,21.22,False
LT_202-204_B4,True,205.0,210.0,B9,-8.783737,-14.833421,17.239037,8.850343,15.088259,17.492402,175.0,0.066605,0.254838,9.85,False
LT_202-204_B4,True,206.0,210.0,10,-45.737751,-114.790833,123.567291,46.051946,116.159824,124.955537,175.0,0.314195,1.368991,70.61,False
LT_202-204_B4,True,207.0,208.0,11,-17.486696,25.702662,31.087156,17.665623,-25.020502,30.628414,175.0,0.178927,0.68216,17.76,False
LT_202-204_B4,True,208.0,209.0,1,-57.54277,19.656944,60.807617,59.402676,-12.520097,60.707749,175.0,1.859906,7.136847,34.75,False
LT_202-204_B4,True,208.0,210.0,2,-44.23666,-10.345259,45.430237,45.234413,14.173845,47.403059,175.0,0.997753,3.828586,25.96,False
LT_202-204_B4,True,209.0,211.0,14,-53.129673,-15.274257,55.281685,53.200389,18.244317,56.241768,400.0,0.070716,2.97006,13.82,False
LT_202-204_B4,True,209.0,212.0,15,-44.986282,-19.265221,48.937862,45.041699,21.592736,49.949984,400.0,0.055417,2.327516,12.23,False
LT_202-204_B4,True,210.0,211.0,16,-102.192223,38.351849,109.151794,102.444091,-27.773378,106.142133,400.0,0.251868,10.57847,27.29,False
LT_202-204_B4,True,210.0,212.0,17,-93.863731,33.806946,99.766273,94.074148,-24.969461,97.331492,400.0,0.210416,8.837484,24.94,False
LT_202-204_B4,True,211.0,213.0,18,-54.714138,-5.040406,54.945816,54.914939,6.646811,55.315735,500.0,0.200801,1.606405,10.99,False
LT_202-204_B4,True,211.0,214.0,19,-100.930336,14.569576,101.976486,101.518829,-9.626233,101.974198,500.0,0.588493,4.943343,20.4,False
LT_202-204_B4,True,212.0,213.0,20,-68.897102,3.271169,68.974716,69.217426,-0.708578,69.221053,500.0,0.320324,2.562591,13.79,False
LT_202-204_B4,True,212.0,223.0,21,-70.218719,0.105719,70.218796,70.887208,5.297894,71.084906,500.0,0.668488,5.403612,14.04,False
LT_202-204_B4,True,213.0,223.0,22,-40.484192,-3.535914,40.638309,40.686621,5.136948,41.009626,500.0,0.20243,1.601034,8.13,False
LT_202-204_B4,True,214.0,216.0,23,-196.946182,-1.699804,196.953506,199.122405,27.379234,200.995907,500.0,2.176223,25.67943,39.39,False
LT_202-204_B4,True,215.0,216.0,24,221.21756,-29.507545,223.176834,-220.138851,38.676572,223.510606,500.0,1.078709,9.169026,44.64,False
LT_202-204_B4,True,215.0,221.0,1,-60.089748,-36.505997,70.309784,60.390457,38.961783,71.868128,500.0,0.300709,2.455786,14.06,False
LT_202-204_B4,True,215.0,221.0,2,-60.089748,-36.505997,70.309784,60.390457,38.961783,71.868128,500.0,0.300709,2.455786,14.06,False
LT_202-204_B4,True,215.0,224.0,26,94.670883,13.940475,95.691765,-93.9629,-8.68117,94.363071,500.0,0.707983,5.259306,19.14,False
LT_202-204_B4,True,216.0,217.0,27,-213.762695,-24.526701,215.165161,215.262126,37.521764,218.507816,500.0,1.49943,12.995063,43.03,False
LT_202-204_B4,True,216.0,219.0,28,247.589783,11.380618,247.851212,-245.593258,3.926072,245.624637,500.0,1.996525,15.30669,49.57,False
LT_202-204_B4,True,217.0,218.0,29,-48.228222,-71.878532,86.559143,48.381425,72.950953,87.5363,500.0,0.153203,1.072421,17.31,False
LT_202-204_B4,True,217.0,222.0,30,-6.93839,-19.208046,20.422789,6.956591,19.344548,20.557376,500.0,0.0182,0.136502,4.08,False
LT_202-204_B4,True,218.0,221.0,1,-21.090996,23.243883,31.386435,21.125413,-22.945603,31.189481,500.0,0.034417,0.29828,6.28,False
LT_202-204_B4,True,218.0,221.0,2,-21.090996,23.243883,31.386435,21.125413,-22.945603,31.189481,500.0,0.034417,0.29828,6.28,False
LT_202-204_B4,True,219.0,220.0,1,78.280273,-8.82086,78.775688,-77.940816,11.536522,78.789987,500.0,0.339458,2.715662,15.76,False
LT_202-204_B4,True,219.0,220.0,2,78.280273,-8.82086,78.775688,-77.940816,11.536522,78.789987,500.0,0.339458,2.715662,15.76,False
LT_202-204_B4,True,220.0,223.0,1,46.45961,-10.419619,47.613693,-46.385643,10.96204,47.663343,500.0,0.073967,0.542422,9.52,False
LT_202-204_B4,True,220.0,223.0,2,46.45961,-10.419619,47.613693,-46.385643,10.96204,47.663343,500.0,0.073967,0.542422,9.52,False
LT_202-204_B4,True,221.0,222.0,34,6.968261,-15.547935,17.038044,-6.956591,15.636111,17.113799,500.0,0.01167,0.088175,3.41,False
LT_202-204_B4,True,223.0,318.0,1,311.195862,-40.335102,313.79895,-297.146427,152.730579,334.099729,500.0,14.049435,112.395477,62.76,False
LT_202-204_B4,True,301.0,302.0,C1,14.853591,-37.053829,39.920113,-14.838773,37.122979,39.978803,175.0,0.014818,0.069149,22.81,False
LT_202-204_B4,True,301.0,303.0,C2,-39.288078,24.075785,46.078156,40.617637,-18.975116,44.831322,175.0,1.329558,5.100668,26.33,False
LT_202-204_B4,True,301.0,305.0,C3,-0.802564,7.087444,7.132739,0.818402,-7.026251,7.073753,175.0,0.015838,0.061193,4.08,False
LT_202-204_B4,True,302.0,304.0,C4,-7.015194,22.933651,23.982603,7.244226,-22.052224,23.211622,175.0,0.229032,0.881427,13.7,False
LT_202-204_B4,True,302.0,306.0,C5,3.668163,-0.097281,3.669453,-3.658067,0.13605,3.660596,175.0,0.010096,0.038769,2.1,False
LT_202-204_B4,True,303.0,309.0,C6,15.063097,-6.847809,16.546581,-14.972322,7.196267,16.611944,175.0,0.090775,0.348457,9.46,False
LT_202-204_B4,True,303.0,324.0,C7,-171.07193,7.261969,171.225983,171.741184,20.846685,173.001787,400.0,0.669254,28.108654,42.81,False
LT_202-204_B4,True,304.0,309.0,C8,-54.684544,15.52803,56.846451,55.686815,-11.667428,56.89596,175.0,1.002272,3.860602,32.48,False
LT_202-204_B4,True,305.0,310.0,C9,-46.335579,0.184222,46.335945,46.872269,1.869199,46.909524,175.0,0.53669,2.053421,26.48,False
LT_202-204_B4,True,306.0,310.0,10,-83.53022,-105.759476,134.767822,84.595717,110.401996,139.086434,175.0,1.065497,4.64252,77.01,False
LT_202-204_B4,True,307.0,308.0,11,-36.136456,21.972528,42.292259,36.479264,-20.66557,41.926155,175.0,0.342809,1.306959,24.17,False
LT_202-204_B4,True,308.0,309.0,1,-78.923645,11.636283,79.776848,82.226987,1.039331,82.233556,175.0,3.303342,12.675614,45.59,False
LT_202-204_B4,True,308.0,310.0,2,-67.181969,-11.977319,68.241287,69.559902,21.101945,72.690247,175.0,2.377933,9.124626,39.0,False
LT_202-204_B4,True,309.0,311.0,14,-99.871635,-8.456317,100.229004,100.099894,18.043195,101.713056,400.0,0.228259,9.586878,25.06,False
LT_202-204_B4,True,309.0,312.0,15,-135.260086,-2.056169,135.275711,135.675882,19.519617,137.072829,400.0,0.415796,17.463448,33.82,False
LT_202-204_B4,True,310.0,311.0,16,-144.860275,34.357815,148.879013,145.330976,-14.588379,146.061335,400.0,0.470701,19.769436,37.22,False
LT_202-204_B4,True,310.0,312.0,17,-181.179825,42.398922,186.074707,181.915105,-11.517162,182.27932,400.0,0.73528,30.88176,46.52,False
LT_202-204_B4,True,311.0,313.0,18,-144.480545,-26.324764,146.859177,145.893682,37.629857,150.668419,500.0,1.413137,11.305093,29.37,False
LT_202-204_B4,True,311.0,314.0,19,-100.94944,22.86973,103.507553,101.551341,-17.813762,103.101915,500.0,0.601901,5.055968,20.7,False
LT_202-204_B4,True,312.0,313.0,20,-80.877258,-40.714748,90.54734,81.3985,44.884686,92.953488,500.0,0.521242,4.169937,18.11,False
LT_202-204_B4,True,312.0,323.0,21,-236.715439,32.712631,238.965088,244.388551,29.311695,246.140081,500.0,7.673112,62.024326,47.79,False
LT_202-204_B4,True,313.0,323.0,22,-227.183792,51.420074,232.930252,233.57611,-0.862652,233.577703,500.0,6.392318,50.557423,46.59,False
LT_202-204_B4,True,314.0,316.0,23,-225.917084,0.74237,225.918289,228.765789,32.872354,231.115508,500.0,2.848705,33.614723,45.18,False
LT_202-204_B4,True,315.0,316.0,24,-35.818142,34.255707,49.562012,35.872699,-33.791971,49.282328,500.0,0.054557,0.463736,9.91,False
LT_202-204_B4,True,315.0,321.0,1,-137.735626,-59.688751,150.112793,139.13213,71.093527,156.243525,500.0,1.396503,11.404776,30.02,False
LT_202-204_B4,True,315.0,321.0,2,-137.735626,-59.688751,150.112793,139.13213,71.093527,156.243525,500.0,1.396503,11.404776,30.02,False
LT_202-204_B4,True,315.0,324.0,26,174.063416,28.122437,176.320572,-171.73523,-10.827349,172.076207,500.0,2.328185,17.295088,35.26,False
LT_202-204_B4,True,316.0,317.0,27,-187.011017,-78.107895,202.667114,188.318316,89.437817,208.477603,500.0,1.307299,11.329922,40.53,False
LT_202-204_B4,True,316.0,319.0,28,-79.733452,27.087677,84.209061,79.965487,-25.308739,83.874975,500.0,0.232035,1.778938,16.84,False
LT_202-204_B4,True,317.0,318.0,29,-164.284271,-43.334068,169.903381,164.866661,47.410795,171.548242,500.0,0.58239,4.076727,33.98,False
LT_202-204_B4,True,317.0,322.0,30,-24.034767,-40.82243,47.37236,24.243651,42.38906,48.832234,500.0,0.208884,1.566631,9.47,False
LT_202-204_B4,True,318.0,321.0,1,44.395546,-34.961048,56.508755,-44.305849,35.738423,56.923134,500.0,0.089697,0.777375,11.3,False
LT_202-204_B4,True,318.0,321.0,2,44.395546,-34.961048,56.508755,-44.305849,35.738423,56.923134,500.0,0.089697,0.777375,11.3,False
LT_202-204_B4,True,319.0,320.0,1,-98.000214,3.071094,98.048325,98.521817,1.101733,98.527977,500.0,0.521603,4.172827,19.61,False
LT_202-204_B4,True,319.0,320.0,2,-98.000214,3.071094,98.048325,98.521817,1.101733,98.527977,500.0,0.521603,4.172827,19.61,False
LT_202-204_B4,True,320.0,323.0,1,-139.551102,-1.731831,139.561844,140.178527,6.332947,140.321508,500.0,0.627425,4.601117,27.91,False
LT_202-204_B4,True,320.0,323.0,2,-139.551102,-1.731831,139.561844,140.178527,6.332947,140.321508,500.0,0.627425,4.601117,27.91,False
LT_202-204_B4,True,321.0,322.0,34,-19.664917,-32.290951,37.807598,19.754383,32.966914,38.432448,500.0,0.089466,0.675963,7.56,False
LT_202-204_B4,True,323.0,325.0,35,-418.322266,160.576569,448.082977,418.322266,-141.361189,441.561438,722.0,0.0,19.21538,62.06,False
LT_202-206_B5,True,101.0,102.0,A1,-5.653588,-30.547112,31.065884,5.657406,30.564932,31.0841,175.0,0.003819,0.01782,17.75,False
LT_202-206_B5,True,101.0,103.0,A2,15.075416,3.275862,15.42723,-14.919323,-2.677033,15.157595,175.0,0.156093,0.598829,8.82,False
LT_202-206_B5,True,101.0,105.0,A3,2.336216,-5.260987,5.756378,-2.330718,5.282229,5.773577,175.0,0.005498,0.021242,3.29,False
LT_202-206_B5,True,102.0,104.0,A4,5.695003,9.606281,11.167528,-5.638932,-9.390493,10.953488,175.0,0.056071,0.215788,6.38,False
LT_202-206_B5,True,102.0,106.0,A5,5.319168,-9.211386,10.636878,-5.278942,9.365855,10.751115,175.0,0.040226,0.15447,6.08,False
LT_202-206_B5,True,103.0,109.0,A6,-44.47781,6.417248,44.938366,45.193347,-3.670508,45.342158,175.0,0.715537,2.746741,25.68,False
LT_202-206_B5,True,103.0,124.0,A7,-21.00613,-15.116273,25.879707,21.021289,15.752956,26.268807,400.0,0.015159,0.636683,6.47,False
LT_202-206_B5,True,104.0,109.0,A8,-27.415747,5.78696,28.019852,27.657479,-4.855844,28.080515,175.0,0.241732,0.931115,16.01,False
LT_202-206_B5,True,105.0,110.0,A9,-29.383904,-9.404013,30.852055,29.61444,10.286067,31.349932,175.0,0.230537,0.882054,17.63,False
LT_202-206_B5,True,106.0,110.0,10,-55.470192,-111.784698,124.790871,55.928,113.779434,126.782099,175.0,0.457808,1.994735,71.31,False
LT_202-206_B5,True,107.0,108.0,11,78.636208,0.195158,78.636452,-77.570312,3.86857,77.666718,175.0,1.065896,4.063728,44.94,False
LT_202-206_B5,True,107.0,203.0,B1,147.768417,-1.652887,147.777649,-137.889775,39.521017,143.441629,175.0,9.878642,37.86813,84.44,False
LT_202-206_B5,True,108.0,109.0,1,0.662588,0.398619,0.773253,-0.659563,-0.387012,0.764723,175.0,0.003025,0.011607,0.44,False
LT_202-206_B5,True,108.0,110.0,2,0.524619,-18.343096,18.350597,-0.398081,18.828647,18.832855,175.0,0.126538,0.485551,10.49,False
LT_202-206_B5,True,109.0,111.0,14,-61.028023,1.244847,61.040718,61.111185,2.247987,61.152518,400.0,0.083163,3.492834,15.26,False
LT_202-206_B5,True,109.0,112.0,15,-89.333084,0.99432,89.338615,89.511227,6.48767,89.746028,400.0,0.178143,7.481991,22.33,False
LT_202-206_B5,True,110.0,111.0,16,-71.483299,40.071384,81.948624,71.623372,-34.188321,79.364657,400.0,0.140073,5.883064,20.49,False
LT_202-206_B5,True,110.0,112.0,17,-100.764595,40.058384,108.435127,101.009846,-29.757838,105.302032,400.0,0.245251,10.300546,27.11,False
LT_202-206_B5,True,111.0,113.0,18,-244.599579,39.540619,247.774933,248.720426,-6.573845,248.807286,500.0,4.120847,32.966774,49.55,False
