Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation
LT_201-203_B2,True,112.0,123.0,21,-76.021461,-70.68029,103.802536,77.212931,80.311333,111.40802,500.0,1.191469,9.631042,20.76,False
LT_201-203_B2,True,113.0,123.0,22,20.594009,-88.77668,91.134033,-19.813628,94.948789,96.994084,500.0,0.780382,6.172109,18.23,False
LT_201-203_B2,True,113.0,215.0,B2,285.141022,-47.671402,289.098511,-276.525481,112.287964,298.454232,500.0,8.615541,64.616562,57.82,False
LT_201-203_B2,True,114.0,116.0,23,-71.387329,-44.509674,84.126457,71.751264,48.804111,86.776063,500.0,0.363935,4.294437,16.83,False
LT_201-203_B2,True,115.0,116.0,24,-108.563698,-26.409159,111.729668,108.818613,28.575937,112.508109,500.0,0.254915,2.166778,22.35,False
LT_201-203_B2,True,115.0,121.0,1,-34.787285,3.258115,34.939529,34.86617,-2.613886,34.964013,500.0,0.078885,0.644229,6.99,False
LT_201-203_B2,True,115.0,121.0,2,-34.787285,3.258115,34.939529,34.86617,-2.613886,34.964013,500.0,0.078885,0.644229,6.99,False
LT_201-203_B2,True,115.0,124.0,26,62.253277,29.235655,68.776405,-61.888441,-26.525446,67.333338,500.0,0.364836,2.710209,13.76,False
LT_201-203_B2,True,116.0,117.0,27,-5.829458,18.275278,19.182501,5.843898,-18.150129,19.06773,500.0,0.01444,0.12515,3.84,False
LT_201-203_B2,True,116.0,119.0,28,-105.19342,-58.998974,120.609024,105.627736,62.328728,122.646194,500.0,0.434316,3.329754,24.12,False
LT_201-203_B2,True,117.0,118.0,29,5.794532,39.582222,40.004112,-5.759286,-39.335496,39.754881,500.0,0.035247,0.246726,8.0,False
LT_201-203_B2,True,117.0,122.0,30,-11.638433,-16.04073,19.818125,11.661866,16.216482,19.974319,500.0,0.023434,0.175753,3.96,False
LT_201-203_B2,True,118.0,121.0,1,7.869662,-14.132328,16.175732,-7.863627,14.184635,16.218523,500.0,0.006035,0.052307,3.24,False
LT_201-203_B2,True,118.0,121.0,2,7.869662,-14.132328,16.175732,-7.863627,14.184635,16.218523,500.0,0.006035,0.052307,3.24,False
LT_201-203_B2,True,119.0,120.0,1,-130.148376,-44.518284,137.551727,131.059498,51.807259,140.927585,500.0,0.911122,7.288975,27.51,False
LT_201-203_B2,True,119.0,120.0,2,-130.148376,-44.518284,137.551727,131.059498,51.807259,140.927585,500.0,0.911122,7.288975,27.51,False
LT_201-203_B2,True,120.0,123.0,1,-185.749527,-54.261833,193.512878,186.795239,61.930392,196.793889,500.0,1.045712,7.668559,38.7,False
LT_201-203_B2,True,120.0,123.0,2,-185.749527,-54.261833,193.512878,186.795239,61.930392,196.793889,500.0,1.045712,7.668559,38.7,False
LT_201-203_B2,True,121.0,122.0,34,-21.979723,-18.953526,29.02317,22.038148,19.394956,29.357185,500.0,0.058425,0.441431,5.8,False
LT_201-203_B2,True,121.0,325.0,1,367.974518,36.940849,369.824127,-350.931732,100.821663,365.127496,500.0,17.042786,137.762512,73.96,False
LT_201-203_B2,True,123.0,217.0,B3,239.010269,-0.335469,239.010498,-233.822669,38.723714,237.007524,500.0,5.1876,38.388245,47.8,False
LT_201-203_B2,True,201.0,202.0,B1,-16.310135,-23.388811,28.514156,16.319097,23.430634,28.553591,175.0,0.008962,0.041823,16.29,False
LT_201-203_B2,True,201.0,205.0,B3,41.310139,-10.023793,42.508869,-40.878079,11.693113,42.5176,175.0,0.432059,1.66932,24.29,False
LT_201-203_B2,True,202.0,204.0,B4,13.992813,14.900578,20.440794,-13.823979,-14.250823,19.854177,175.0,0.168834,0.649756,11.68,False
LT_201-203_B2,True,202.0,206.0,B5,36.277122,-10.832773,37.859985,-35.516055,13.755272,38.086713,175.0,0.761067,2.922499,21.63,False
LT_201-203_B2,True,203.0,209.0,B6,144.909668,-35.143551,149.110291,-136.854037,66.066778,151.966597,175.0,8.055631,30.923227,85.21,False
LT_201-203_B2,True,203.0,224.0,B7,-162.689285,-29.164167,165.282654,163.330563,56.097834,172.695801,400.0,0.641278,26.933666,41.32,False
LT_201-203_B2,True,204.0,209.0,B8,-51.334892,4.057176,51.494968,52.169482,-0.842461,52.176284,175.0,0.83459,3.214715,29.43,False
LT_201-203_B2,True,205.0,210.0,B9,-21.639828,-21.92872,30.808294,21.868294,22.802852,31.594182,175.0,0.228466,0.874131,17.6,False
LT_201-203_B2,True,206.0,210.0,10,-84.235802,-125.049332,150.774689,85.347515,129.893223,155.423446,175.0,1.111713,4.843891,86.16,False
LT_201-203_B2,True,207.0,208.0,11,-0.066943,15.989304,15.989444,0.120326,-15.785779,15.786237,175.0,0.053384,0.203525,9.14,False
LT_201-203_B2,True,208.0,209.0,1,-89.380638,10.185416,89.959106,93.668427,6.267724,93.877892,175.0,4.287789,16.45314,51.41,False
LT_201-203_B2,True,208.0,210.0,2,-61.307491,-23.81498,65.770523,63.543653,32.395601,71.325107,175.0,2.236162,8.580622,37.58,False
LT_201-203_B2,True,209.0,211.0,14,-84.625832,-37.07053,92.389153,84.81942,45.201235,96.111839,400.0,0.193588,8.130705,23.1,False
LT_201-203_B2,True,209.0,212.0,15,-78.451164,-57.086151,97.022751,78.664657,66.052866,102.718593,400.0,0.213493,8.966715,24.26,False
LT_201-203_B2,True,210.0,211.0,16,-173.635406,18.54343,174.622772,174.273316,8.248756,174.468423,400.0,0.637909,26.792187,43.66,False
LT_201-203_B2,True,210.0,212.0,17,-168.827042,-2.729601,168.849106,169.423465,27.779379,171.685772,400.0,0.596423,25.049778,42.21,False
LT_201-203_B2,True,211.0,213.0,18,-62.875633,-97.422043,115.949989,63.663866,103.727909,121.706889,500.0,0.788233,6.305866,23.19,False
LT_201-203_B2,True,211.0,214.0,19,-196.217255,43.972103,201.083954,198.355985,-26.006771,200.053615,500.0,2.13873,17.965332,40.22,False
LT_201-203_B2,True,212.0,213.0,20,-74.882317,-61.616928,96.974258,75.417677,65.899809,100.152937,500.0,0.53536,4.282881,19.39,False
LT_201-203_B2,True,212.0,223.0,21,-173.206024,-32.215141,176.176468,176.907959,62.139116,187.503855,500.0,3.701935,29.923975,35.24,False
LT_201-203_B2,True,213.0,223.0,22,-156.861633,-7.363902,157.034378,159.430321,27.679881,161.815336,500.0,2.568687,20.315979,31.41,False
LT_201-203_B2,True,214.0,216.0,23,-369.178925,0.006102,369.178925,376.420461,85.44404,385.996176,500.0,7.241537,85.450142,73.84,False
LT_201-203_B2,True,215.0,216.0,24,350.592438,-60.42667,355.76178,-348.102165,81.593992,357.536986,500.0,2.490273,21.167322,71.15,False
LT_201-203_B2,True,215.0,221.0,1,-132.364639,-58.231987,144.60762,133.566722,68.048999,149.90242,500.0,1.202083,9.817012,28.92,False
LT_201-203_B2,True,215.0,221.0,2,-132.364639,-58.231987,144.60762,133.566722,68.048999,149.90242,500.0,1.202083,9.817012,28.92,False
LT_201-203_B2,True,215.0,224.0,26,165.534241,61.867977,176.717941,-163.330635,-45.498335,169.549387,500.0,2.203606,16.369642,35.34,False
LT_201-203_B2,True,216.0,217.0,27,-378.688263,-31.316397,379.980957,382.912179,67.92367,388.88991,500.0,4.223916,36.607273,76.0,False
LT_201-203_B2,True,216.0,219.0,28,417.316711,-61.604248,421.839233,-412.113725,101.493813,424.427516,500.0,5.202986,39.889565,84.37,False
LT_201-203_B2,True,217.0,218.0,29,-133.017044,-62.178528,146.832245,133.415792,64.969764,148.394217,500.0,0.398748,2.791236,29.37,False
LT_201-203_B2,True,217.0,222.0,30,-16.072536,-21.85709,27.130404,16.119401,22.208574,27.441863,500.0,0.046865,0.351484,5.43,False
LT_201-203_B2,True,218.0,221.0,1,-35.815903,14.20134,38.528652,35.859196,-13.826134,38.432329,500.0,0.043293,0.375206,7.71,False
LT_201-203_B2,True,218.0,221.0,2,-35.815903,14.20134,38.528652,35.859196,-13.826134,38.432329,500.0,0.043293,0.375206,7.71,False
LT_201-203_B2,True,219.0,220.0,1,126.36895,-64.513268,141.884018,-125.423033,72.080603,144.660121,500.0,0.945917,7.567336,28.38,False
LT_201-203_B2,True,219.0,220.0,2,126.36895,-64.513268,141.884018,-125.423033,72.080603,144.660121,500.0,0.945917,7.567336,28.38,False
LT_201-203_B2,True,220.0,223.0,1,69.069092,-74.77037,101.789726,-68.789923,76.817611,103.116433,500.0,0.279169,2.04724,20.36,False
LT_201-203_B2,True,220.0,223.0,2,69.069092,-74.77037,101.789726,-68.789923,76.817611,103.116433,500.0,0.279169,2.04724,20.36,False
LT_201-203_B2,True,221.0,222.0,34,16.14819,-17.052204,23.484922,-16.119402,17.269712,23.623676,500.0,0.028788,0.217508,4.7,False
LT_201-203_B2,True,223.0,318.0,1,131.241486,62.850719,145.514755,-128.549567,-41.315369,135.025741,500.0,2.691919,21.535351,29.1,False
LT_201-203_B2,True,301.0,302.0,C1,10.642953,-31.711683,33.450012,-10.635733,31.745377,33.479662,175.0,0.00722,0.033694,19.11,False
LT_201-203_B2,True,301.0,303.0,C2,-13.875235,17.40941,22.262293,14.229237,-16.051329,21.450323,175.0,0.354002,1.358081,12.72,False
LT_201-203_B2,True,301.0,305.0,C3,33.744316,0.54659,33.748741,-33.472315,0.504323,33.476114,175.0,0.272001,1.050912,19.28,False
LT_201-203_B2,True,302.0,304.0,C4,20.682787,16.394714,26.392504,-20.415104,-15.364541,25.550843,175.0,0.267683,1.030173,15.08,False
LT_201-203_B2,True,302.0,306.0,C5,28.560993,-3.831702,28.816875,-28.119134,5.52844,28.657449,175.0,0.441859,1.696738,16.47,False
LT_201-203_B2,True,303.0,309.0,C6,16.772701,-10.847121,19.974573,-16.63843,11.362548,20.148074,175.0,0.134271,0.515427,11.41,False
LT_201-203_B2,True,303.0,324.0,C7,-163.481903,4.739163,163.550583,164.106268,21.484153,165.506604,400.0,0.624365,26.223316,40.89,False
LT_201-203_B2,True,304.0,309.0,C8,-34.048824,7.372324,34.837814,34.432611,-5.894036,34.933427,175.0,0.383786,1.478288,19.91,False
LT_201-203_B2,True,305.0,310.0,C9,-18.7836,-8.704319,20.702387,18.887844,9.103166,20.967076,175.0,0.104244,0.398847,11.83,False
LT_201-203_B2,True,306.0,310.0,10,-71.976738,-111.951462,133.093124,72.777546,115.440698,136.466574,175.0,0.800808,3.489236,76.05,False
LT_201-203_B2,True,307.0,308.0,11,-47.998684,19.607683,51.849155,48.542892,-17.532891,51.612156,175.0,0.544208,2.074792,29.63,False
LT_201-203_B2,True,308.0,309.0,1,-91.412949,7.413606,91.713074,96.005532,10.209098,96.546817,175.0,4.592583,17.622704,52.41,False
LT_201-203_B2,True,308.0,310.0,2,-82.983345,-14.290118,84.204773,86.81527,28.994015,91.528924,175.0,3.831925,14.703897,48.12,False
LT_201-203_B2,True,309.0,311.0,14,-103.34716,-18.243158,104.944977,103.600447,28.881216,107.550813,400.0,0.253287,10.638058,26.24,False
LT_201-203_B2,True,309.0,312.0,15,-139.253265,-15.000878,140.058914,139.704405,33.94875,143.770089,400.0,0.45114,18.947872,35.01,False
LT_201-203_B2,True,310.0,311.0,16,-142.513229,22.031321,144.2061,142.960986,-3.225555,142.997369,400.0,0.447756,18.805765,36.05,False
LT_201-203_B2,True,310.0,312.0,17,-179.488113,26.629484,181.452774,180.197041,3.145462,180.224492,400.0,0.708927,29.774946,45.36,False
LT_201-203_B2,True,311.0,313.0,18,-172.969788,-56.602406,181.995544,175.113043,73.748451,190.008979,500.0,2.143256,17.146046,36.4,False
LT_201-203_B2,True,311.0,314.0,19,-73.591957,30.946564,79.833984,73.955358,-27.893997,79.040939,500.0,0.363401,3.052567,15.97,False
LT_201-203_B2,True,312.0,313.0,20,-107.216278,-66.372681,126.097832,108.218972,74.394235,131.323448,500.0,1.002694,8.021554,25.22,False
LT_201-203_B2,True,312.0,323.0,21,-212.685516,29.278528,214.691299,218.804237,20.181135,219.732957,500.0,6.118721,49.459663,42.94,False
LT_201-203_B2,True,313.0,323.0,22,-188.792053,62.400509,198.837265,193.308162,-26.682198,195.140936,500.0,4.516109,35.718311,39.77,False
LT_201-203_B2,True,314.0,316.0,23,-216.739365,7.136662,216.856842,219.377147,23.989169,220.684872,500.0,2.637782,31.125832,43.37,False
LT_201-203_B2,True,315.0,316.0,24,21.834522,14.208725,26.05061,-21.818787,-14.074976,25.964677,500.0,0.015735,0.133749,5.21,False
LT_201-203_B2,True,315.0,321.0,1,-128.211792,4.454215,128.289139,129.282036,4.286114,129.353066,500.0,1.070244,8.740329,25.66,False
LT_201-203_B2,True,315.0,321.0,2,-128.211792,4.454215,128.289139,129.282036,4.286114,129.353066,500.0,1.070244,8.740329,25.66,False
LT_201-203_B2,True,315.0,324.0,26,166.277039,27.778698,168.581467,-164.106329,-11.653427,164.519572,500.0,2.17071,16.125271,33.72,False
LT_201-203_B2,True,316.0,317.0,27,-160.007874,-1.140791,160.011932,160.842725,8.376173,161.06068,500.0,0.834852,7.235382,32.0,False
LT_201-203_B2,True,316.0,319.0,28,-49.150555,12.794662,50.788586,49.236707,-12.13416,50.709872,500.0,0.086152,0.660501,10.16,False
LT_201-203_B2,True,317.0,318.0,29,-117.90596,0.334059,117.906441,118.204709,1.757187,118.21777,500.0,0.298749,2.091246,23.58,False
LT_201-203_B2,True,317.0,322.0,30,-42.936741,-3.619905,43.089066,43.220691,5.749533,43.601437,500.0,0.28395,2.129627,8.62,False
LT_201-203_B2,True,318.0,321.0,1,-32.371582,-1.815619,32.422455,32.405209,2.107054,32.473639,500.0,0.033627,0.291435,6.48,False
LT_201-203_B2,True,318.0,321.0,2,-32.371582,-1.815619,32.422455,32.405209,2.107054,32.473639,500.0,0.033627,0.291435,6.48,False
LT_201-203_B2,True,319.0,320.0,1,-91.226341,-5.299277,91.380127,91.680603,8.933373,92.11481,500.0,0.454262,3.634096,18.28,False
LT_201-203_B2,True,319.0,320.0,2,-91.226341,-5.299277,91.380127,91.680603,8.933373,92.11481,500.0,0.454262,3.634096,18.28,False
LT_201-203_B2,True,320.0,323.0,1,-138.784607,-10.847421,139.20787,139.409687,15.43134,140.261139,500.0,0.62508,4.583919,27.84,False
LT_201-203_B2,True,320.0,323.0,2,-138.784607,-10.847421,139.20787,139.409687,15.43134,140.261139,500.0,0.62508,4.583919,27.84,False
LT_201-203_B2,True,321.0,322.0,34,-30.041452,1.990539,30.107328,30.135311,-1.281385,30.162542,500.0,0.093859,0.709154,6.02,False
LT_201-203_B2,True,323.0,325.0,35,-350.931824,94.219254,363.359894,350.931824,-81.594821,360.292742,722.0,0.0,12.624433,50.33,False
LT_201-205_B3,True,101.0,102.0,A1,15.998257,-30.79985,34.706989,-15.98714,30.85173,34.747919,175.0,0.011117,0.05188,19.83,False
LT_201-205_B3,True,101.0,103.0,A2,64.78286,-0.247873,64.783333,-62.294087,9.795711,63.059569,175.0,2.488773,9.547838,37.02,False
LT_201-205_B3,True,101.0,105.0,A3,90.929878,-10.373234,91.519653,-88.950779,18.019753,90.757659,175.0,1.979099,7.646519,52.3,False
LT_201-205_B3,True,102.0,104.0,A4,72.008156,4.857004,72.171776,-70.154371,2.277258,70.191322,175.0,1.853785,7.134262,41.24,False
LT_201-205_B3,True,102.0,106.0,A5,68.489975,-9.712317,69.175186,-65.940537,19.502157,68.764006,175.0,2.549438,9.789841,39.53,False
LT_201-205_B3,True,103.0,109.0,A6,-28.943501,-4.273228,29.25725,29.245356,5.431962,29.745538,175.0,0.301855,1.158734,16.72,False
LT_201-205_B3,True,103.0,124.0,A7,-62.577427,-32.017372,70.29258,62.691162,36.794261,72.691124,400.0,0.113735,4.776888,17.57,False
LT_201-205_B3,True,104.0,109.0,A8,6.919366,-12.024002,13.872787,-6.868688,12.219205,14.017412,175.0,0.050678,0.195203,7.93,False
LT_201-205_B3,True,105.0,110.0,A9,28.279776,-27.866501,39.702488,-27.897101,29.330646,40.478822,175.0,0.382674,1.464145,22.69,False
LT_201-205_B3,True,106.0,110.0,10,-50.275467,-129.644257,139.051285,50.712854,131.550016,140.986525,175.0,0.437387,1.905759,79.46,False
LT_201-205_B3,True,107.0,108.0,11,92.614471,20.464684,94.848534,-91.061072,-14.54235,92.21496,175.0,1.553399,5.922334,54.2,False
LT_201-205_B3,True,107.0,203.0,B1,155.569489,-1.090316,155.573318,-144.639313,42.989322,150.892719,175.0,10.930176,41.899006,88.9,False
LT_201-205_B3,True,108.0,109.0,1,-26.960871,0.682258,26.969501,27.320201,0.696569,27.32908,175.0,0.359331,1.378826,15.41,False
LT_201-205_B3,True,108.0,110.0,2,-28.10206,-14.510902,31.627396,28.565617,16.289668,32.883853,175.0,0.463557,1.778765,18.07,False
LT_201-205_B3,True,109.0,111.0,14,-76.735535,-13.70773,77.950272,76.871295,19.409646,79.283859,400.0,0.13576,5.701916,19.49,False
LT_201-205_B3,True,109.0,112.0,15,-122.503326,-26.110359,125.254997,122.853857,40.832659,129.461872,400.0,0.350531,14.7223,31.31,False
LT_201-205_B3,True,110.0,111.0,16,-85.429016,17.874529,87.278954,85.5899,-11.117397,86.308908,400.0,0.160884,6.757132,21.82,False
LT_201-205_B3,True,110.0,112.0,17,-132.585358,5.425798,132.696335,132.957245,10.193488,133.347427,400.0,0.371888,15.619287,33.17,False
LT_201-205_B3,True,111.0,113.0,18,-256.295837,6.914548,256.389099,260.560518,27.202895,261.97668,500.0,4.26468,34.117443,51.28,False
LT_201-205_B3,True,111.0,114.0,19,93.834656,-15.206799,95.058876,-93.352554,19.25645,95.317943,500.0,0.482101,4.049651,19.01,False
LT_201-205_B3,True,112.0,113.0,20,-178.776108,19.554529,179.842361,180.818583,-3.214731,180.847157,500.0,2.042475,16.339798,35.97,False
LT_201-205_B3,True,112.0,123.0,21,-77.034988,-70.580681,104.479767,78.244679,80.359017,112.159714,500.0,1.209691,9.778337,20.9,False
LT_201-205_B3,True,113.0,123.0,22,19.952244,-88.712219,90.928261,-19.176015,94.85148,96.770465,500.0,0.776228,6.139261,18.19,False
LT_201-205_B3,True,113.0,215.0,B2,284.600891,-48.910862,288.773193,-276.006846,113.366207,298.381762,500.0,8.594045,64.455345,57.75,False
LT_201-205_B3,True,114.0,116.0,23,-72.425446,-44.426785,84.965782,72.797089,48.812172,87.647272,500.0,0.371643,4.385387,16.99,False
LT_201-205_B3,True,115.0,116.0,24,-108.072746,-26.476055,111.268593,108.325542,28.624817,112.043756,500.0,0.252796,2.148762,22.25,False
LT_201-205_B3,True,115.0,121.0,1,-35.437687,3.349715,35.59565,35.519484,-2.681703,35.620574,500.0,0.081797,0.668011,7.12,False
LT_201-205_B3,True,115.0,121.0,2,-35.437687,3.349715,35.59565,35.519484,-2.681703,35.620574,500.0,0.081797,0.668011,7.12,False
LT_201-205_B3,True,115.0,124.0,26,63.063095,29.193539,69.492569,-62.691163,-26.430616,68.034986,500.0,0.371932,2.762923,13.9,False
LT_201-205_B3,True,116.0,117.0,27,-6.648006,18.378471,19.543903,6.66289,-18.249482,19.427756,500.0,0.014883,0.12899,3.91,False
LT_201-205_B3,True,116.0,119.0,28,-104.927635,-59.05513,120.4048,105.360444,62.373334,122.438785,500.0,0.432809,3.318204,24.08,False
LT_201-205_B3,True,117.0,118.0,29,5.087165,39.666458,39.991341,-5.051935,-39.419842,39.742245,500.0,0.035231,0.246616,8.0,False
LT_201-205_B3,True,117.0,122.0,30,-11.750057,-16.025621,19.871698,11.773843,16.204016,20.029815,500.0,0.023786,0.178394,3.97,False
LT_201-205_B3,True,118.0,121.0,1,7.515962,-14.090374,15.969605,-7.510126,14.140953,16.011512,500.0,0.005836,0.050579,3.19,False
LT_201-205_B3,True,118.0,121.0,2,7.515962,-14.090374,15.969605,-7.510126,14.140953,16.011512,500.0,0.005836,0.050579,3.19,False
LT_201-205_B3,True,119.0,120.0,1,-130.014755,-44.540733,137.432571,130.924253,51.816714,140.805298,500.0,0.909498,7.275981,27.49,False
LT_201-205_B3,True,119.0,120.0,2,-130.014755,-44.540733,137.432571,130.924253,51.816714,140.805298,500.0,0.909498,7.275981,27.49,False
LT_201-205_B3,True,120.0,123.0,1,-185.614227,-54.27079,193.385513,186.658547,61.929132,196.663749,500.0,1.044319,7.658341,38.68,False
LT_201-205_B3,True,120.0,123.0,2,-185.614227,-54.27079,193.385513,186.658547,61.929132,196.663749,500.0,1.044319,7.658341,38.68,False
LT_201-205_B3,True,121.0,122.0,34,-21.868155,-18.969019,28.948917,21.92616,19.407279,29.281375,500.0,0.058005,0.43826,5.79,False
LT_201-205_B3,True,121.0,325.0,1,365.849457,36.283493,367.644257,-349.007393,99.856522,363.011687,500.0,16.842064,136.140015,73.53,False
LT_201-205_B3,True,123.0,217.0,B3,237.614227,-1.212035,237.617325,-232.488215,39.14453,235.760608,500.0,5.126012,37.932495,47.52,False
LT_201-205_B3,True,201.0,202.0,B1,63.602932,-40.179844,75.231323,-63.457408,40.858958,75.473817,175.0,0.145524,0.679114,42.99,False
LT_201-205_B3,True,201.0,203.0,B2,-38.602909,19.812464,43.390301,39.807015,-15.193076,42.60784,175.0,1.204106,4.619388,24.79,False
LT_201-205_B3,True,202.0,204.0,B4,52.942871,4.726515,53.153439,-51.91399,-0.766882,51.919654,175.0,1.028881,3.959633,30.37,False
LT_201-205_B3,True,202.0,206.0,B5,77.103531,-15.351532,78.616943,-73.750536,28.227031,78.967759,175.0,3.352994,12.875499,44.92,False
LT_201-205_B3,True,203.0,209.0,B6,121.922897,-31.029549,125.809479,-116.302089,52.606201,127.646341,175.0,5.620808,21.576653,71.89,False
LT_201-205_B3,True,203.0,224.0,B7,-175.585587,-20.322163,176.757721,176.305228,50.547091,183.408129,400.0,0.719641,30.224928,44.19,False
LT_201-205_B3,True,204.0,209.0,B8,-13.244941,-9.41888,16.252501,13.320621,9.710388,16.484252,175.0,0.07568,0.291508,9.29,False
LT_201-205_B3,True,205.0,210.0,B9,-62.517921,-12.326959,63.721622,63.542324,16.246412,65.586377,175.0,1.024402,3.919453,36.41,False
LT_201-205_B3,True,206.0,210.0,10,-46.001316,-139.222198,146.625168,46.440661,141.136485,148.58076,175.0,0.439344,1.914286,83.79,False
LT_201-205_B3,True,207.0,208.0,11,-0.066708,15.988617,15.988755,0.119771,-15.786314,15.786768,175.0,0.053063,0.202303,9.14,False
LT_201-205_B3,True,208.0,209.0,1,-91.580734,10.087588,92.134636,96.047536,7.052463,96.306108,175.0,4.466802,17.140051,52.65,False
LT_201-205_B3,True,208.0,210.0,2,-59.107254,-23.707262,63.684391,61.187098,31.68806,68.90569,175.0,2.079844,7.980798,36.39,False
LT_201-205_B3,True,209.0,211.0,14,-76.500771,-36.264164,84.660835,76.661715,43.023849,87.909443,400.0,0.160945,6.759686,21.17,False
LT_201-205_B3,True,209.0,212.0,15,-70.658508,-55.678577,89.959595,70.84023,63.310894,95.00846,400.0,0.181722,7.632316,22.49,False
LT_201-205_B3,True,210.0,211.0,16,-173.608688,16.152863,174.358505,174.243277,10.499865,174.55935,400.0,0.634589,26.652727,43.59,False
LT_201-205_B3,True,210.0,212.0,17,-169.264359,-4.421636,169.322098,169.862816,29.556852,172.41515,400.0,0.598458,25.135216,42.33,False
LT_201-205_B3,True,211.0,213.0,18,-61.325966,-96.370987,114.228905,62.084813,102.44176,119.786636,500.0,0.758847,6.070773,22.85,False
LT_201-205_B3,True,211.0,214.0,19,-189.579193,42.847385,194.360931,191.565793,-26.159943,193.343724,500.0,1.9866,16.687443,38.87,False
LT_201-205_B3,True,212.0,213.0,20,-72.341309,-61.673702,95.062668,72.851582,65.755892,98.138628,500.0,0.510274,4.08219,19.01,False
LT_201-205_B3,True,212.0,223.0,21,-168.361969,-31.193865,171.227371,171.839705,59.305557,181.785679,500.0,3.477736,28.111692,34.25,False
LT_201-205_B3,True,213.0,223.0,22,-152.716446,-5.832114,152.827759,155.141474,25.011878,157.144745,500.0,2.425028,19.179764,30.57,False
LT_201-205_B3,True,214.0,216.0,23,-362.388794,0.210611,362.388885,369.32446,81.630247,378.238091,500.0,6.935666,81.840858,72.48,False
LT_201-205_B3,True,215.0,216.0,24,339.084351,-62.020611,344.709686,-336.751025,81.853874,346.556359,500.0,2.333325,19.833263,68.94,False
LT_201-205_B3,True,215.0,221.0,1,-133.49649,-56.20821,144.847076,134.701675,66.050552,150.024054,500.0,1.205185,9.842342,28.97,False
LT_201-205_B3,True,215.0,221.0,2,-133.49649,-56.20821,144.847076,134.701675,66.050552,150.024054,500.0,1.205185,9.842342,28.97,False
LT_201-205_B3,True,215.0,224.0,26,178.787384,58.350361,188.068314,-176.305262,-39.911739,180.766402,500.0,2.482122,18.438622,37.61,False
LT_201-205_B3,True,216.0,217.0,27,-375.193237,-29.467033,376.348602,379.326431,65.28804,384.903974,500.0,4.133193,35.821007,75.27,False
LT_201-205_B3,True,216.0,219.0,28,409.566742,-59.856712,413.917542,-404.570186,98.163647,416.308944,500.0,4.996556,38.306934,82.78,False
LT_201-205_B3,True,217.0,218.0,29,-131.071991,-60.230679,144.248398,131.456371,62.921337,145.739055,500.0,0.38438,2.690659,28.85,False
LT_201-205_B3,True,217.0,222.0,30,-15.766276,-21.570223,26.717972,15.81104,21.905954,27.015918,500.0,0.044764,0.335731,5.34,False
LT_201-205_B3,True,218.0,221.0,1,-34.836197,15.226926,38.018681,34.878567,-14.859715,37.912077,500.0,0.04237,0.36721,7.6,False
LT_201-205_B3,True,218.0,221.0,2,-34.836197,15.226926,38.018681,34.878567,-14.859715,37.912077,500.0,0.04237,0.36721,7.6,False
LT_201-205_B3,True,219.0,220.0,1,122.597099,-62.842949,137.76532,-121.707769,69.957591,140.381073,500.0,0.88933,7.114642,27.55,False
LT_201-205_B3,True,219.0,220.0,2,122.597099,-62.842949,137.76532,-121.707769,69.957591,140.381073,500.0,0.88933,7.114642,27.55,False
LT_201-205_B3,True,220.0,223.0,1,65.353844,-72.636185,97.709465,-65.097297,74.517529,98.947058,500.0,0.256547,1.881345,19.54,False
LT_201-205_B3,True,220.0,223.0,2,65.353844,-72.636185,97.709465,-65.097297,74.517529,98.947058,500.0,0.256547,1.881345,19.54,False
LT_201-205_B3,True,221.0,222.0,34,15.839526,-17.379799,23.514847,-15.811041,17.595023,23.655313,500.0,0.028485,0.215224,4.7,False
LT_201-205_B3,True,223.0,318.0,1,133.213333,62.85429,147.29715,-130.459863,-40.826532,136.698872,500.0,2.75347,22.027758,29.46,False
LT_201-205_B3,True,301.0,302.0,C1,10.672831,-31.718021,33.465538,-10.665586,31.751832,33.495276,175.0,0.007245,0.03381,19.12,False
LT_201-205_B3,True,301.0,303.0,C2,-13.936644,17.436388,22.321686,14.292308,-16.071929,21.507603,175.0,0.355665,1.364459,12.76,False
LT_201-205_B3,True,301.0,305.0,C3,33.77586,0.535932,33.780113,-33.503359,0.51691,33.507347,175.0,0.2725,1.052842,19.3,False
LT_201-205_B3,True,302.0,304.0,C4,20.692577,16.393175,26.399221,-20.42477,-15.362522,25.557353,175.0,0.267808,1.030653,15.09,False
LT_201-205_B3,True,302.0,306.0,C5,28.581059,-3.838056,28.837606,-28.13857,5.53721,28.678212,175.0,0.442488,1.699154,16.48,False
LT_201-205_B3,True,303.0,309.0,C6,16.902578,-10.888829,20.106312,-16.766433,11.411452,20.281383,175.0,0.136145,0.522623,11.49,False
LT_201-205_B3,True,303.0,324.0,C7,-163.67485,4.801476,163.745255,164.300726,21.485281,165.699565,400.0,0.625875,26.286757,40.94,False
LT_201-205_B3,True,304.0,309.0,C8,-34.039146,7.370344,34.827938,34.422718,-5.892883,34.923482,175.0,0.383572,1.477461,19.9,False
LT_201-205_B3,True,305.0,310.0,C9,-18.752571,-8.716961,20.679564,18.856568,9.114862,20.943993,175.0,0.103997,0.397901,11.82,False
